"module name","licenses"
"react-style-proptype@3.2.2","MIT"
"react-use-event-handler@1.0.0","MIT"
"react-youtube@10.1.0","MIT"
"react@18.2.0","MIT"
"read-cache@1.0.0","MIT"
"read-pkg-up@7.0.1","MIT"
"read-pkg@5.2.0","MIT"
"readable-stream@1.1.14","MIT"
"readable-stream@2.3.8","MIT"
"readable-stream@3.6.2","MIT"
"readdir-glob@1.1.3","Apache-2.0"
"readdirp@3.6.0","MIT"
"refractor@3.6.0","MIT"
"regenerator-runtime@0.13.11","MIT"
"remark-parse@10.0.2","MIT"
"remark-rehype@10.1.0","MIT"
"request@2.88.2","Apache-2.0"
"require-directory@2.1.1","MIT"
"requires-port@1.0.0","MIT"
"resolve-from@4.0.0","MIT"
"resolve-from@5.0.0","MIT"
"resolve@1.22.2","MIT"
"reusify@1.0.4","MIT"
"rimraf@3.0.2","ISC"
"rollup@3.28.1","MIT"
"run-parallel@1.2.0","MIT"
"rxjs-etc@10.6.2","MIT"
"rxjs-exhaustmap-with-trailing@2.1.1","MIT"
"rxjs@7.8.1","Apache-2.0"
"sade@1.8.1","MIT"
"safe-buffer@5.1.2","MIT"
"safe-buffer@5.2.1","MIT"
"safer-buffer@2.1.2","MIT"
"sanity-diff-patch@1.0.9","MIT"
"sanity-plugin-iframe-pane@2.5.7","MIT"
"sanity-plugin-markdown@4.1.0","MIT"
"sanity@3.15.1","MIT"
"sass@1.64.0","MIT"
"saxes@6.0.0","ISC"
"scheduler@0.23.0","MIT"
"scroll-into-view-if-needed@2.2.31","MIT"
"scroll-into-view-if-needed@3.0.10","MIT"
"semver@5.7.2","ISC"
"semver@6.1.1","ISC"
"semver@6.3.1","ISC"
"semver@7.5.4","ISC"
"server-only@0.0.1","MIT"
